text,label,style
Submitting for bilateral orthopedic shoe modification including rocker sole addition and insertion heel wedge medial,Other foot care services (i.e. orthopedic shoe modification),detailed_clinical_aug
Submitting for bilateral orthopedic shoe modification including rocker sole addition and medial heel wedge insertion like,Other foot care services (i.e. orthopedic shoe modification),detailed_clinical_aug
the ear devices,Hearing Aids,vague_turn1
the ear devices actually,Hearing Aids,vague_turn1_aug
I had that camera procedure where they check inside your colon,Colonoscopy,confused_student
I had that camera procedure where check inside your colon,Colonoscopy,confused_student_aug
I your that camera procedure where they check inside had colon,Colonoscopy,confused_student_aug
I had so that camera procedure where they check inside your colon,Colonoscopy,confused_student_aug
"leg brace | goes from foot up to my knee, custom made","Brace, AFO/KAFO (Custom)",progressive
"leg brace | goes from foot up to my knee, made","Brace, AFO/KAFO (Custom)",progressive_aug
"leg to | goes from foot up brace my knee, custom made","Brace, AFO/KAFO (Custom)",progressive_aug
"leg brace | goes from foot up just to my knee, custom made","Brace, AFO/KAFO (Custom)",progressive_aug
traditional Chinese medicine,Acupuncture,partial_turn2
traditional Chinese I think medicine,Acupuncture,partial_turn2_aug
Submitting under the provincial replacement plan for services eligible under the Ontario Health Insurance Plan,Provincial Replacement Plan,detailed_clinical
Submitting under the provincial replacement plan for services eligible under the Ontario Health Insurance,Provincial Replacement Plan,detailed_clinical_aug
Submitting under the provincial replacement plan for services eligible under the Ontario Insurance Health Plan,Provincial Replacement Plan,detailed_clinical_aug
Submitting under the provincial replacement actually plan for services eligible under the Ontario Health Insurance Plan,Provincial Replacement Plan,detailed_clinical_aug
peak flow meter,Peak Flow Meter,vague_turn1
peak um flow meter,Peak Flow Meter,vague_turn1_aug
long firm socks,"Compression Stockings, thigh/full (20-29 mmhg)",vague_turn1
actually long firm socks,"Compression Stockings, thigh/full (20-29 mmhg)",vague_turn1_aug
"no wheels, just the frame",Stationary Commode (purchase),partial_turn2
"wheels, just the frame",Stationary Commode (purchase),partial_turn2_aug
"no frame just the wheels,",Stationary Commode (purchase),partial_turn2_aug
"no wheels, I think just the frame",Stationary Commode (purchase),partial_turn2_aug
quad cane | four feet at bottom | more stable than regular cane,Quad Cane (purchase),progressive
quad cane four feet at bottom | more stable than regular cane,Quad Cane (purchase),progressive_aug
quad cane | four feet regular bottom | more stable than at cane,Quad Cane (purchase),progressive_aug
quad cane | so four feet at bottom | more stable than regular cane,Quad Cane (purchase),progressive_aug
How do I claim a bath bench I bought after my knee surgery?,Bath Bench/Chair (purchase),question
How do I claim a bath bench I after my knee surgery?,Bath Bench/Chair (purchase),question_aug
How a I claim do bath bench I bought after my knee surgery?,Bath Bench/Chair (purchase),question_aug
How do I claim I think a bath bench I bought after my knee surgery?,Bath Bench/Chair (purchase),question_aug
Submitting receipt for a point-of-care capillary blood glucose monitoring device for self-management of type 2 diabetes,Blood glucose meter,detailed_clinical
Submitting receipt for a point-of-care capillary blood glucose device for self-management of type 2 diabetes,Blood glucose meter,detailed_clinical_aug
Submitting receipt for a for capillary blood glucose monitoring device point-of-care self-management of type 2 diabetes,Blood glucose meter,detailed_clinical_aug
Submitting receipt for a point-of-care capillary blood glucose monitoring like device for self-management of type 2 diabetes,Blood glucose meter,detailed_clinical_aug
care home fees,Nursing Home and Long Term Care,vague_turn1
like care home fees,Nursing Home and Long Term Care,vague_turn1_aug
purchased a Vicks Warm Steam Vaporizer from Shoppers Drug Mart,Vaporizer (table top),brand_specific
purchased a Warm Steam Vaporizer from Shoppers Drug Mart,Vaporizer (table top),brand_specific_aug
purchased a Mart Warm Steam Vaporizer from Shoppers Drug Vicks,Vaporizer (table top),brand_specific_aug
purchased a just Vicks Warm Steam Vaporizer from Shoppers Drug Mart,Vaporizer (table top),brand_specific_aug
bought a Tempur-Pedic TEMPUR-Neck pillow from Sleep Country,Cervical Pillow,brand_specific
bought a Tempur-Pedic TEMPUR-Neck pillow Sleep Country,Cervical Pillow,brand_specific_aug
Sleep a Tempur-Pedic TEMPUR-Neck pillow from bought Country,Cervical Pillow,brand_specific_aug
basically bought a Tempur-Pedic TEMPUR-Neck pillow from Sleep Country,Cervical Pillow,brand_specific_aug
something medical,Other medical items,vague_turn1
just something medical,Other medical items,vague_turn1_aug
I bought the little machine that pricks your finger and tells you your sugar number,Blood glucose meter,confused_student
I bought the little machine that pricks your finger and tells you sugar number,Blood glucose meter,confused_student_aug
I bought the little and that pricks your finger machine tells you your sugar number,Blood glucose meter,confused_student_aug
I bought the little machine that actually pricks your finger and tells you your sugar number,Blood glucose meter,confused_student_aug
I twisted my wrist playing volleyball so I ran to Shoppers and grabbed an off-the-shelf wrist brace,Brace (Non-custom),storyteller
I twisted my wrist playing volleyball so I ran to Shoppers and grabbed off-the-shelf wrist brace,Brace (Non-custom),storyteller_aug
wrist twisted my wrist playing volleyball so I ran to Shoppers and grabbed an off-the-shelf I brace,Brace (Non-custom),storyteller_aug
I twisted my wrist playing volleyball so I ran to Shoppers and grabbed an off-the-shelf wrist brace so,Brace (Non-custom),storyteller_aug
PSA blood test,PSA Test (Prostate Specific Antigen),vague_turn1
PSA blood um test,PSA Test (Prostate Specific Antigen),vague_turn1_aug
"I have long stockings that go all the way up my thigh, mild pressure, maybe 15 or so?","Compression Stockings, thigh/full (15-19 mmhg)",confused_student
"I have long stockings that go all way up my thigh, mild pressure, maybe 15 or so?","Compression Stockings, thigh/full (15-19 mmhg)",confused_student_aug
"I have long stockings that go all the way mild my thigh, up pressure, maybe 15 or so?","Compression Stockings, thigh/full (15-19 mmhg)",confused_student_aug
"I have long stockings that go all the way up my thigh, mild pressure, basically maybe 15 or so?","Compression Stockings, thigh/full (15-19 mmhg)",confused_student_aug
the skin test for TB,TB Test/Mantoux,vague_turn1
skin test for TB,TB Test/Mantoux,vague_turn1_aug
the for test skin TB,TB Test/Mantoux,vague_turn1_aug
the skin test um for TB,TB Test/Mantoux,vague_turn1_aug
Which category for full-length compression stockings at 15-19 mmHg that go up to the thigh?,"Compression Stockings, thigh/full (15-19 mmhg)",question
Which category for full-length compression stockings at mmHg that go up to the thigh?,"Compression Stockings, thigh/full (15-19 mmhg)",question_aug
Which category for stockings compression full-length at 15-19 mmHg that go up to the thigh?,"Compression Stockings, thigh/full (15-19 mmhg)",question_aug
Which category for full-length so compression stockings at 15-19 mmHg that go up to the thigh?,"Compression Stockings, thigh/full (15-19 mmhg)",question_aug
I picked 'Glucose Monitoring System Receiver' but it's just a regular finger-prick glucometer,Blood glucose meter,wrong_guess
I picked 'Glucose Monitoring System Receiver' but it's just a regular glucometer,Blood glucose meter,wrong_guess_aug
I picked 'Glucose Monitoring System finger-prick but it's just a regular Receiver' glucometer,Blood glucose meter,wrong_guess_aug
I picked 'Glucose Monitoring System Receiver' but it's just a regular finger-prick glucometer so,Blood glucose meter,wrong_guess_aug
thigh length 20-29 mmhg compression,"Compression Stockings, thigh/full (20-29 mmhg)",terse
thigh length 20-29 compression,"Compression Stockings, thigh/full (20-29 mmhg)",terse_aug
thigh 20-29 length mmhg compression,"Compression Stockings, thigh/full (20-29 mmhg)",terse_aug
thigh length 20-29 mmhg like compression,"Compression Stockings, thigh/full (20-29 mmhg)",terse_aug
occupational therapist not physiotherapist,Occupational Therapy,partial_turn2
therapist occupational not physiotherapist,Occupational Therapy,partial_turn2_aug
occupational um therapist not physiotherapist,Occupational Therapy,partial_turn2_aug
Where do I claim an acupuncture session for chronic migraines?,Acupuncture,question
Where I claim an acupuncture session for chronic migraines?,Acupuncture,question_aug
Where do I claim for acupuncture session an chronic migraines?,Acupuncture,question_aug
Where do I I think claim an acupuncture session for chronic migraines?,Acupuncture,question_aug
"required for work, safety type",Safety Glasses,partial_turn2
"for work, safety type",Safety Glasses,partial_turn2_aug
"work, for required safety type",Safety Glasses,partial_turn2_aug
"required for work, actually safety type",Safety Glasses,partial_turn2_aug
Which category for knee-length compression stockings rated between 15 and 19 mmHg?,"Compression Stockings, knee length (15-19 mmhg)",question
Which category for knee-length compression stockings rated between 15 19 mmHg?,"Compression Stockings, knee length (15-19 mmhg)",question_aug
Which category for rated compression stockings knee-length between 15 and 19 mmHg?,"Compression Stockings, knee length (15-19 mmhg)",question_aug
Which category actually for knee-length compression stockings rated between 15 and 19 mmHg?,"Compression Stockings, knee length (15-19 mmhg)",question_aug
"I buy the machine that push needle by itself for insulin, automatic type, you just press button",Insulin Gun (automatic),esl_speaker
"I buy the machine that push needle by itself for automatic type, you just press button",Insulin Gun (automatic),esl_speaker_aug
"I buy the machine that push insulin, by itself for needle automatic type, you just press button",Insulin Gun (automatic),esl_speaker_aug
"I buy the machine that um push needle by itself for insulin, automatic type, you just press button",Insulin Gun (automatic),esl_speaker_aug
